profile_pic,biography,follows_count,followed_by_count,ff_ratio,media_count,is_private,is_verified,is_business_account,is_joined_recently,highlight_reel_count,connected_fb_page,average_likes,max_likes,min_likes,std_likes,var_likes,skw_likes,average_comments,max_comments,min_comments,std_comments,var_comments,skw_comments,mean_time_between_posts,max_time_between_posts,min_time_between_posts,std_time_between_posts,var_time_between_posts,skw_time_between_posts,real_account
True,False,998,1393,1.3943943943943944,515,False,False,True,False,5,False,,,,,,,,,,,,,,,,,,,True
True,True,2,50,16.666666666666668,2,False,False,False,False,0,False,26.5,27.0,26.0,0.7071067811865476,0.5,0.0,1.0,2.0,0.0,1.4142135623730951,2.0,0.0,82.0,82.0,82.0,,,0.0,True
True,True,841,3468,4.118764845605701,916,False,False,False,False,11,False,78.92,167.0,23.0,36.71275890840494,1347.8266666666666,0.4997432480760368,2.24,6.0,0.0,2.0264912204760885,4.1066666666666665,0.5247496903112514,309808.5,865319.0,59068.0,219181.97943876602,48040740110.695656,0.9049899601819337,True
True,True,164,9897,59.981818181818184,3606,False,False,True,False,9,False,,,,,,,,,,,,,,,,,,,True
True,True,1044,50953,48.75885167464115,657,False,False,True,False,3,False,1483.6,3528.0,755.0,632.0971707999754,399546.8333333333,1.647863632403591,2.68,9.0,1.0,1.8645821694595996,3.476666666666667,1.9740671587734722,205210.04166666666,862488.0,19375.0,177569.5794649129,31530955551.346016,2.22413356065339,True
True,True,236,4169,17.59071729957806,398,False,False,True,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,5643,6466,1.1456413890857549,135,False,False,True,False,12,False,1056.64,4172.0,509.0,762.3824433970132,581226.99,3.0500860959382328,36.08,114.0,4.0,22.28960893929426,496.8266666666667,1.704634208077133,900388.5,2939435.0,255448.0,625935.2989093168,391794998420.6957,2.073819888041937,True
True,True,13,485157,34654.07142857143,7282,False,True,True,False,23,False,1607.2,5196.0,254.0,1423.4504147785879,2026211.0833333335,1.3825576898689875,36.48,200.0,5.0,40.00845743922986,1600.6766666666667,2.874742401903559,20412.666666666668,75906.0,5965.0,23492.542459010387,551899551.1884058,1.4468088369134788,True
True,True,1797,408,0.22691879866518352,23,False,False,False,False,0,False,44.21739130434783,119.0,7.0,36.400495153649075,1324.99604743083,0.8057638383220171,2.260869565217391,8.0,0.0,2.6149463979270435,6.837944664031621,0.8625744325344411,8739705.454545455,151052323.0,183.0,31871952.97625777,1015821386520786.5,4.325994529739336,True
True,True,0,98708,98708.0,688,False,False,False,False,3,False,2359.44,5814.0,257.0,1383.3469702139084,1913648.84,0.7453685154863491,23.2,150.0,2.0,29.151901024347165,849.8333333333334,3.439205659691418,114300.04166666667,207458.0,57545.0,41392.655525261616,1713351931.432971,0.696119686852874,True
True,True,252,14365,56.77865612648221,2045,False,False,True,False,16,False,558.64,775.0,294.0,107.92817055801511,11648.49,-0.19938446531059006,13.12,33.0,1.0,8.71454722480367,75.94333333333334,0.6913257783134042,395966.0833333333,1156552.0,78161.0,330503.4855443272,109232553956.94928,0.7931468556717035,True
True,True,1069,506515,473.3785046728972,940,False,False,False,False,12,False,11199.64,35143.0,1555.0,8087.739640344514,65411532.49,1.1205670493270161,119.36,1217.0,3.0,244.9705560538518,60010.57333333335,3.86010733662081,161882.625,340311.0,81423.0,79489.92355929119,6318647947.461957,0.7653662087130154,True
True,True,801,1818,2.266832917705736,317,False,False,True,False,3,False,,,,,,,,,,,,,,,,,,,True
True,True,2384,2379,0.9974842767295597,148,False,False,False,False,12,False,846.16,2198.0,390.0,356.43497303154754,127045.89000000001,2.1341977341215705,49.16,116.0,10.0,30.185095659944494,911.14,0.3652540282347478,2004280.125,20212453.0,117864.0,4111545.0956801726,16904803073811.678,3.8431841952732446,True
True,True,107,56561,523.7129629629629,191,False,False,True,False,7,False,654.2,2473.0,168.0,482.3176684855463,232630.33333333334,2.1685593983938487,9.04,30.0,0.0,8.075064499226409,65.20666666666666,0.9579523079149844,201593.79166666666,259290.0,172615.0,41640.22679738091,1733908487.7373188,0.7071051001597575,True
True,True,26,121,4.481481481481482,21,False,False,False,False,0,False,24.476190476190474,39.0,11.0,7.978841066339444,63.661904761904765,-0.0767771678902519,0.2857142857142857,2.0,0.0,0.5606119105813882,0.31428571428571433,1.7803396631832735,996265.45,6875762.0,86.0,1625503.4421538932,2642261440454.155,2.5846698691567305,True
True,True,291,290,0.9931506849315068,48,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,684,448,0.654014598540146,198,False,False,False,False,0,False,49.72,81.0,22.0,16.4304595188327,269.96,0.18074242993331735,1.12,6.0,0.0,1.332916601542147,1.7766666666666666,2.0400791076743543,2379056.5,9870840.0,58073.0,2709836.6573832454,7343214709698.0,1.2320043021326454,True
True,True,410,70481,171.4866180048662,2459,False,False,True,False,11,False,3162.4,7072.0,1163.0,1756.797370216611,3086337.0,0.904986405466314,181.48,371.0,61.0,82.69125306423487,6837.843333333333,0.9896911002736083,374287.75,827086.0,86472.0,201948.08887116855,40783030598.71739,0.28607768786896076,True
True,True,2100,20723,9.86339838172299,211,False,False,True,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,687,281196,408.7151162790698,3563,False,True,True,False,4,False,,,,,,,,,,,,,,,,,,,True
True,True,79,876,10.95,192,False,False,True,False,3,False,,,,,,,,,,,,,,,,,,,True
True,True,520,563,1.0806142034548945,94,True,False,False,False,0,False,147.64,220.0,62.0,39.73965274131117,1579.24,-0.48674203821088896,2.72,20.0,0.0,4.148493702538308,17.21,3.0011196197572247,571107.4166666666,2197674.0,302.0,695005.7323180502,483032967954.94934,1.2663802305990188,True
True,True,841,337,0.4002375296912114,88,False,False,True,False,1,False,18.92,36.0,1.0,9.451278573117326,89.32666666666667,0.16091221713422874,0.44,2.0,0.0,0.7681145747868608,0.5900000000000001,1.3305366832198102,789081.5833333334,2678465.0,27619.0,761241.2827959755,579488290632.8623,1.2855478164646248,True
True,False,318,231,0.7241379310344828,141,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,1771,116484,65.73589164785552,3176,False,False,False,False,5,False,665.56,2746.0,66.0,587.5553931332773,345221.34,1.960211066839448,10.04,75.0,0.0,15.221914027699233,231.7066666666667,3.344558397822689,1054956.5,15444526.0,4742.0,3134737.0420374004,9826576322721.39,4.280600041791325,True
True,True,462,1476,3.187904967602592,1905,False,False,True,False,10,False,,,,,,,,,,,,,,,,,,,True
True,True,669,691,1.0313432835820895,42,False,False,False,False,1,False,92.16,182.0,30.0,38.17905184783928,1457.64,0.3308226920039015,4.8,27.0,0.0,6.324555320336759,40.0,2.009311828727713,2274008.625,9714401.0,123837.0,2391427.64643618,5718926188139.288,2.0076597765830626,True
True,True,3685,836856,227.0363537710255,2313,False,True,True,False,1,False,,,,,,,,,,,,,,,,,,,True
True,True,737,741,1.0040650406504066,179,False,False,False,False,1,False,78.68,150.0,40.0,27.931046047961278,780.1433333333333,0.6493048937130421,3.64,14.0,0.0,3.672873534441391,13.489999999999998,1.1018990025882505,1061452.4166666667,2809427.0,424.0,808024.1862208203,652903085517.8188,0.5772191582763688,True
True,True,1066,111100,104.12371134020619,342,False,True,True,False,4,False,1826.92,4758.0,1012.0,794.936261595859,631923.66,2.1261850414543018,15.32,62.0,4.0,11.404385121522335,130.06,2.804637340008229,269962.75,2186695.0,12645.0,491661.6099683983,241731138716.71738,2.9807562812615584,True
True,True,2042,714,0.34948604992657856,8,False,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,551,494,0.894927536231884,32,False,False,True,False,1,False,,,,,,,,,,,,,,,,,,,True
True,False,1322,249,0.18820861678004536,1,False,False,False,False,0,False,90.0,90.0,90.0,,,0.0,12.0,12.0,12.0,,,0.0,,,,,,,True
True,True,5731,3803,0.6634682484298674,12,False,False,False,False,0,False,1239.0833333333333,3034.0,401.0,832.349299309254,692805.3560606061,1.0222112030794046,24.166666666666668,87.0,2.0,24.94660965609021,622.3333333333333,1.638836126215922,276796.0909090909,1553490.0,1383.0,467395.47270987864,218458527909.69092,2.115935889180196,True
True,True,40,131699,3212.170731707317,621,False,False,True,False,5,False,16222.48,21933.0,6700.0,3799.9305160314007,14439471.926666666,-0.5952392420237425,177.08,704.0,51.0,147.44262160809086,21739.326666666664,2.265982684793802,90089.70833333333,178572.0,10102.0,42238.68646722397,1784106634.4764493,0.5109656374600343,True
True,True,252,1350877,5339.434782608696,2620,False,True,False,False,25,False,82861.52,191472.0,9853.0,45431.19317634819,2063993313.4266667,0.5878327238145289,566.6,3050.0,126.0,603.9169368933667,364715.6666666667,3.044373076538812,54052.375,147333.0,1935.0,37166.505402173374,1381349123.8097825,0.7114481296085156,True
True,False,311,555,1.7788461538461537,255,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,False,305,241,0.7875816993464052,63,False,False,False,False,1,False,8.56,24.0,1.0,6.371028174478591,40.59,1.0092114287629383,0.52,2.0,0.0,0.714142842854285,0.51,0.979671656304266,1094099.6666666667,5815053.0,37.0,1597707.5420829265,2552669390028.6665,1.653382380910484,True
True,True,1382,11757,8.501084598698482,212,False,False,True,False,7,False,123.36,250.0,23.0,60.88984589677768,3707.5733333333333,0.35205160734860574,2.36,21.0,0.0,4.192055979269997,17.573333333333334,3.73506823763042,569086.125,4562263.0,10064.0,928800.741952542,862670818251.5924,3.5196399856821805,True
True,False,1974,1317,0.6668354430379747,485,False,False,False,False,15,False,,,,,,,,,,,,,,,,,,,True
True,True,1013,1721,1.6972386587771202,411,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,22,3176704,138117.5652173913,646,False,True,True,False,0,False,34166.08,91902.0,8782.0,24185.721677813683,584949133.0766667,0.9307137079238693,1893.52,3905.0,723.0,886.158569331697,785277.01,0.44702127359302063,677972.5416666666,3450957.0,27115.0,801479.5753383907,642369509684.6069,2.167420358931244,True
True,True,713,4852101,6795.6596638655465,2489,False,True,True,False,10,False,,,,,,,,,,,,,,,,,,,True
True,True,1006,21172,21.02482621648461,533,False,False,True,False,4,False,1037.8,2274.0,261.0,588.2546925723018,346043.5833333333,0.6884214633290064,35.36,204.0,1.0,43.658599763773154,1906.0733333333333,2.594181086908677,754437.125,3114896.0,70743.0,845339.914706109,714599571395.3315,1.5641505963131008,True
True,True,1011,2130,2.1047430830039526,333,False,False,True,False,6,False,77.04,223.0,23.0,53.047525861250115,2814.04,1.3564807084566095,6.92,35.0,0.0,10.045396955820113,100.91,1.9164162889307146,613364.6666666666,3094311.0,207.0,839636.9448662434,704990199184.319,2.062833280856935,True
True,False,554,525,0.9459459459459459,21,False,False,False,False,0,False,142.76190476190476,272.0,54.0,49.59224209682878,2459.3904761904764,0.28786817615274124,1.4285714285714286,6.0,0.0,1.7196345126633323,2.957142857142857,1.302792603595998,613325.45,4061352.0,4238.0,953949.289761721,910019247436.892,2.8029338992262,True
True,True,653,7556319,11554.004587155963,2687,False,True,False,False,11,False,189156.28,295742.0,54616.0,62596.858259500535,3918366663.96,-0.30010222995147195,590.6,1255.0,287.0,255.49706456239375,65278.75,0.7230695711220239,169281.29166666666,637241.0,1101.0,162701.86825107294,26471897932.389496,1.6134675891111823,True
True,True,557,1002,1.7956989247311828,1149,False,False,False,False,0,False,56.24,85.0,22.0,18.941312872484136,358.7733333333333,-0.10484315759222812,2.12,10.0,0.0,2.619160170741759,6.86,1.7412442524307616,100987.95833333333,315307.0,15405.0,81250.04147823913,6601569240.21558,1.1559820880621092,True
True,True,1044,600,0.5741626794258373,219,False,False,True,False,0,False,26.84,44.0,13.0,8.768694315575154,76.89,0.31599139617349975,0.36,2.0,0.0,0.6377042156569663,0.4066666666666667,1.523848767725942,1970453.4166666667,8491437.0,86343.0,2343019.771913679,5489741651578.427,1.636618002273041,True
True,True,1785,1243,0.6959686450167973,235,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,373,939,2.5106951871657754,98,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,793,808,1.0176322418136021,394,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,421,801,1.8981042654028435,85,False,False,True,False,2,False,,,,,,,,,,,,,,,,,,,True
True,True,2172,47245,21.741831569259087,449,False,False,True,False,116,False,207.4,1794.0,50.0,357.86147226731924,128064.83333333331,3.838182372598627,3.0,24.0,0.0,4.924428900898052,24.25,3.228503355231195,100604.20833333333,354152.0,10490.0,67668.41887499417,4579014913.041667,2.1377243071959064,True
True,True,432,544,1.25635103926097,17,False,False,True,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,807,1676,2.0742574257425743,281,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,399,1667,4.1675,112,False,False,True,False,8,False,205.32,275.0,124.0,45.61863654253599,2081.06,-0.18038649960486636,3.04,10.0,0.0,2.6057628441590768,6.79,0.9792995488114373,539964.0,1466047.0,65974.0,440052.94754766877,193646596645.3913,0.7797086570556597,True
True,True,243,6950,28.483606557377048,561,False,False,True,False,4,False,,,,,,,,,,,,,,,,,,,True
True,True,3088,980,0.31725477500809324,137,False,False,True,False,4,False,79.04,125.0,36.0,20.859610095429236,435.12333333333333,0.23117046551194514,2.6,10.0,0.0,3.013856886670854,9.083333333333334,1.0923558176874975,348513.9583333333,1770406.0,14.0,408659.8662854923,167002886312.47647,1.9131573892672848,True
True,False,554,304,0.5477477477477477,3,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,False,440,434,0.9841269841269841,62,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,601,386,0.6411960132890365,65,False,False,True,False,1,False,42.56,97.0,5.0,25.509932706039557,650.7566666666667,0.8196488133383303,0.32,3.0,0.0,0.7483314773547883,0.56,2.4637189482447526,1421412.5416666667,20310843.0,4765.0,4058866.2260250435,16474395040766.78,4.459579718384278,True
True,True,1406,1858,1.320540156361052,197,False,False,True,False,11,False,167.16,259.0,105.0,37.35157292538027,1395.14,0.24671038055478384,3.76,12.0,0.0,3.0724582991474434,9.44,0.9258636800612801,2465039.8333333335,6828558.0,86552.0,2138525.854199705,4573292829080.579,0.7198383793626905,True
True,True,1354,766,0.5653136531365314,359,False,False,False,False,0,False,68.04,126.0,31.0,25.03743863364089,626.8733333333333,0.8048615799694566,1.84,7.0,0.0,1.7483325389257809,3.056666666666667,1.442830232245899,987356.7916666666,7177062.0,2764.0,1907968.8417754848,3640345101186.085,2.2649854172567148,True
True,True,2002,1340,0.6689965052421368,758,False,False,True,False,7,False,,,,,,,,,,,,,,,,,,,True
True,False,329,281,0.8515151515151516,49,False,False,True,False,3,False,31.2,48.0,16.0,8.916277250063503,79.5,0.31820424143249787,1.0,5.0,0.0,1.5545631755148024,2.4166666666666665,1.2904252884489975,2468280.25,12865577.0,232909.0,2984499.962713341,8907240027435.936,2.230359238332396,True
True,True,866,414,0.47750865051903113,9,False,False,True,False,1,False,46.5,71.0,25.0,17.679689719319978,312.57142857142856,0.16374286000021185,2.75,6.0,0.0,1.8322507626258087,3.357142857142857,0.24207381567735692,2244250.285714286,15009315.0,80106.0,5628958.366314994,31685172289707.57,2.041098526927666,True
True,True,228,70440,307.5982532751092,728,False,False,False,False,18,False,4741.16,7327.0,3445.0,851.8741925894926,725689.64,1.1870464778754657,287.16,779.0,121.0,144.04417146602404,20748.72333333333,1.6025192450720869,90018.70833333333,173183.0,79616.0,18055.37775477859,325996665.8677536,4.307415509755421,True
True,False,1481,1023,0.6902834008097166,792,False,False,False,False,3,False,194.04,325.0,98.0,54.77642436912679,3000.456666666667,0.4935628887200553,7.08,22.0,2.0,4.689705036922187,21.993333333333332,1.4328791300372778,1159119.375,3829988.0,83190.0,959610.0722230341,920851490711.8967,1.1976281618269176,True
True,True,143,12843,89.1875,326,False,False,False,False,17,False,1554.0,4416.0,683.0,725.4345249572838,526255.25,2.554106555170718,37.8,86.0,17.0,15.38939028465174,236.83333333333334,1.1765060729120334,579528.0833333334,2250205.0,86200.0,494217.5730678101,244251009529.03622,1.8204342940659568,True
True,True,808,111176,137.4239802224969,541,False,True,False,False,2,False,12806.92,19571.0,7753.0,3409.049402203885,11621617.826666666,0.19601369954928252,3516.96,6966.0,1181.0,1492.4991200444085,2227553.6233333335,0.49513892315452424,857269.25,4109205.0,20445.0,903999.0160809983,817214221075.4131,2.0196962046446423,True
True,True,176,519,2.9322033898305087,36,False,False,True,False,0,False,46.6,121.0,25.0,18.346207600845833,336.58333333333337,2.7469945563094793,0.16,1.0,0.0,0.3741657386773941,0.13999999999999999,1.8548520670059359,2559452.7916666665,47896499.0,262.0,9689829.851867346,93892802558139.56,4.53744532699234,True
True,False,460,1026422,2226.5119305856833,199,False,True,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,973,48471,49.76488706365503,700,False,True,True,False,16,False,340.0,1734.0,107.0,415.2853436694662,172461.91666666666,2.7384306797933844,5.28,31.0,0.0,6.877014856268185,47.29333333333333,2.3984133723116665,50808.666666666664,99069.0,17153.0,25651.18868279947,657983480.8405797,0.3114374504662547,True
True,True,1577,7273,4.608998732572877,416,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,False,1621,355,0.21886559802712702,175,False,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,1142,1463,1.2799650043744533,227,False,False,True,False,3,False,142.88,377.0,64.0,62.86846056118547,3952.443333333333,2.0870704770164092,3.64,21.0,0.0,4.461688768467234,19.906666666666666,2.6047495777834486,1317530.0833333333,4921769.0,171689.0,1190540.1536029559,1417385857340.9495,1.2672187801650026,True
True,True,833,498,0.5971223021582733,310,False,False,True,False,0,False,,,,,,,,,,,,,,,,,,,True
True,False,423,270,0.6367924528301887,71,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,570,15490190,27128.17863397548,549,False,True,True,False,4,False,523232.04,1587867.0,173866.0,336949.9142708354,113535244727.12332,1.9518874500696346,4069.2,18148.0,569.0,4134.101141723555,17090792.25,2.0097024947590656,161567.04166666666,1564008.0,24.0,317173.78650478163,100599210845.78079,3.8099631074774796,True
True,True,1484,1117,0.7521885521885522,802,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,False,769,608,0.7896103896103897,240,False,False,False,False,7,False,,,,,,,,,,,,,,,,,,,True
True,True,371,673,1.8091397849462365,39,False,False,False,False,1,False,86.04,189.0,17.0,36.999414409780414,1368.9566666666667,0.6549984122264854,2.8,12.0,0.0,3.1754264805429413,10.083333333333332,1.4535267868718211,3911060.2083333335,10368461.0,134.0,3484224.6712867934,12139821560003.562,0.6059845936757098,True
True,True,2309,4551,1.9701298701298702,210,False,False,True,False,7,False,,,,,,,,,,,,,,,,,,,True
True,False,100,97,0.9603960396039604,82,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,568,617,1.0843585237258349,32,False,False,False,False,0,False,149.52,205.0,104.0,23.307938561786198,543.26,0.24595366461451407,14.8,39.0,2.0,9.105858919765158,82.91666666666667,0.7736158825287095,3122495.375,10792221.0,427758.0,2916145.206831112,8503902867324.07,1.3448345742704264,True
True,True,1758,473125,268.97384877771464,556,False,True,True,False,30,False,,,,,,,,,,,,,,,,,,,True
True,False,766,435,0.5671447196870926,15,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,94,165,1.736842105263158,257,False,False,True,False,6,False,21.2,116.0,6.0,23.70478151484773,561.9166666666666,3.1937268448548473,0.44,3.0,0.0,0.8698658900466593,0.7566666666666667,1.7379432938430899,323509.4166666667,903354.0,65455.0,226592.0425823575,51343953761.64492,1.1539308450861365,True
True,True,787,547,0.6941624365482234,109,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,False,131,135,1.0227272727272727,79,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,False,59,17,0.2833333333333333,1,False,False,False,False,0,False,13.0,13.0,13.0,,,0.0,2.0,2.0,2.0,,,0.0,,,,,,,True
True,True,628,20260,32.209856915739266,394,False,False,True,False,1,False,612.92,1267.0,242.0,248.81970045262358,61911.24333333333,0.8365893385062341,14.16,38.0,2.0,9.923373082441945,98.47333333333333,0.8025480948247442,234068.91666666666,1036658.0,78249.0,249048.9981488568,62025403478.94928,2.5178083217370624,True
True,True,1293,2365,1.8276661514683152,311,False,False,False,False,2,False,41.68,66.0,21.0,10.302588671461816,106.14333333333333,0.4940454512322296,5.76,19.0,0.0,5.410483650592924,29.273333333333333,1.186285289810993,404141.2916666667,1473907.0,15633.0,364165.4738710053,132616492359.69383,1.5255821419744058,True
True,True,1118,1641,1.4664879356568365,91,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,False,847,1037,1.2228773584905661,113,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,0,613712,613712.0,474,False,False,False,False,3,False,,,,,,,,,,,,,,,,,,,True
True,False,185,798,4.290322580645161,375,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,False,351,425,1.2073863636363635,77,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,413,2317,5.596618357487923,351,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,6708,140155,20.89059472350574,1319,False,False,False,False,0,False,5914.04,8634.0,3690.0,1387.4216037912438,1924938.7066666668,0.48732627579490156,37.2,170.0,11.0,38.27640700657957,1465.0833333333335,2.4083240776680577,107916.375,345168.0,4048.0,105837.69056306372,11201616743.722826,1.2889443164051337,True
True,True,1377,858,0.6226415094339622,560,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,False,1008,1186,1.1754212091179386,213,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,952,2939,3.0839454354669464,113,False,False,False,False,4,False,620.0,1024.0,419.0,126.0588486911305,15890.833333333334,1.342680066065125,8.4,24.0,1.0,5.880759588125784,34.583333333333336,1.1923686358362509,299434.4166666667,858454.0,77441.0,213906.8597139615,45756144632.6884,0.9303290087790204,True
True,False,378,171,0.45118733509234826,43,False,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,299,104906,349.68666666666667,3539,False,False,False,False,99,False,2639.36,4359.0,826.0,1012.1580443125799,1024463.9066666666,0.3421511330158041,25.52,77.0,4.0,16.575886099994776,274.76,1.3637966784690234,64787.708333333336,167438.0,6509.0,42731.80155898472,1826006864.476449,0.6856220591639041,True
True,True,4975,9498,1.9087620578778135,361,False,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,1321,16235,12.280635400907716,391,False,False,True,False,2,False,543.64,1105.0,33.0,300.1899232152872,90113.99,0.3345956956305208,8.44,24.0,0.0,5.694149043828527,32.42333333333333,0.5255633112152993,165339.25,505827.0,56661.0,127888.94139201233,16355581330.369566,1.3627275540321795,True
True,True,989,710,0.7171717171717171,78,False,False,False,False,6,False,121.72,160.0,47.0,29.892195190941287,893.5433333333333,-1.034432963020555,5.48,26.0,0.0,5.986930209492452,35.843333333333334,1.8014732987465711,2035797.9583333333,5476055.0,13515.0,1731306.5480367204,2997422363274.8247,0.506609752133272,True
True,True,273,287,1.0474452554744527,409,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,877,1653,1.8826879271070616,441,False,False,True,False,4,False,195.56,402.0,62.0,95.79495463401679,9176.673333333334,0.35964862934193126,7.32,24.0,0.0,7.244078041177267,52.47666666666667,0.7387859566086511,1264108.125,5012472.0,170716.0,1459942.900999491,2131433274178.8098,1.6082589187527505,True
True,True,789,19709,24.948101265822785,187,False,False,False,False,2,False,356.88,780.0,211.0,135.19532782854097,18277.776666666665,1.3368237430428156,8.4,32.0,0.0,7.365459931328117,54.25,1.5619287936966058,413920.875,757930.0,166604.0,173270.44171952512,30022645973.679348,0.4933296971076344,True
True,True,2700,852,0.3154387263976305,240,False,False,False,False,0,False,47.6,104.0,20.0,23.25044802435715,540.5833333333334,0.8801843561893631,2.0,8.0,0.0,2.449489742783178,6.0,1.3194444444444444,1839449.3333333333,10197226.0,1148.0,2629655.714632202,6915089177497.797,1.988825945969622,True
True,False,941,523,0.5552016985138004,147,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,347,2225656,6395.563218390805,1937,False,True,True,False,6,False,6424.8,27377.0,1710.0,6062.89435143535,36758687.91666667,2.233009472110688,190.6,609.0,78.0,108.24162785176505,11716.249999999998,2.364602780470754,82223.375,265554.0,2327.0,70844.88078453517,5018997133.375,1.3735420707841273,True
True,False,217,6919,31.738532110091743,163,False,False,False,False,1,False,,,,,,,,,,,,,,,,,,,True
True,False,400,301,0.7506234413965087,124,False,False,False,False,0,False,42.8,60.0,23.0,9.340770846134703,87.25,-0.10876422079009006,1.16,4.0,0.0,1.1430952132988164,1.3066666666666666,0.5365342565597668,1138308.25,6716811.0,31095.0,1478995.5511552647,2187427840337.0652,2.5563577213780158,True
True,True,708,1173,1.6544428772919606,477,False,False,False,False,1,False,,,,,,,,,,,,,,,,,,,True
True,True,321,230,0.7142857142857143,966,False,False,False,False,4,False,9.04,26.0,1.0,6.086049621881176,37.04,0.9410252114704453,0.64,6.0,0.0,1.2871156384205216,1.656666666666667,3.0933737708574505,244749.5,758501.0,78.0,220469.93771270377,48606993435.04348,0.9357337329975278,True
True,False,1484,638,0.42962962962962964,168,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,739,2333,3.152702702702703,217,False,False,True,False,9,False,115.44,523.0,38.0,91.6688242170332,8403.173333333332,3.691465534825485,3.32,9.0,0.0,2.734349404642111,7.476666666666666,0.7049953637428334,1293723.0833333333,5377062.0,2254.0,1375908.3610988532,1893123818141.732,1.4059656130879745,True
True,True,114,14954,130.03478260869565,382,False,False,True,False,6,False,625.28,1876.0,134.0,480.12928120108097,230524.12666666668,1.4102963603451757,9.28,39.0,0.0,9.77888882576475,95.62666666666667,1.3391216518170126,114434.08333333333,529928.0,2131.0,127610.97399924598,16284560685.036232,1.7195896058472906,True
True,True,577,763,1.320069204152249,179,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,False,467,96796,206.82905982905982,1131,False,True,False,False,1,False,,,,,,,,,,,,,,,,,,,True
True,True,808,1719,2.1248454882571077,376,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,False,444,546,1.2269662921348314,11,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,231,155,0.6681034482758621,18,False,False,True,False,2,False,30.555555555555557,53.0,14.0,13.474255287605157,181.55555555555554,0.3236068952909373,0.1111111111111111,1.0,0.0,0.32338083338177726,0.1045751633986928,2.4748737341529163,1876347.1176470588,7315846.0,74586.0,1839509.4578500364,3383795045519.735,1.632879403944549,True
True,True,2559,1253,0.489453125,626,False,False,True,False,12,False,,,,,,,,,,,,,,,,,,,True
True,True,559,1263,2.255357142857143,408,False,False,True,False,1,False,76.96,110.0,29.0,19.60544142153737,384.37333333333333,-0.7353391536519198,1.68,5.0,0.0,1.676305461424021,2.81,0.68217344146501,1922138.0416666667,9388503.0,120446.0,2332530.9616574734,5440700687090.737,1.9074375438335782,True
True,False,327,5727156,17460.841463414636,257,False,True,False,False,0,False,372837.28,1011761.0,42868.0,327689.8826011061,107380659159.12666,0.6197698388799697,1460.6,6069.0,76.0,1657.030526775734,2745750.1666666665,1.3524165897681448,728022.2083333334,2076082.0,1129.0,619354.4348467571,383599915964.34595,1.0806515538727746,True
True,True,414,1128554,2719.4072289156625,615,False,True,False,False,3,False,121087.8,315361.0,32905.0,58059.725015137075,3370931668.8333335,1.4430066693971726,393.8,3730.0,124.0,702.9793738083644,494180.0,4.526843830789273,184035.08333333334,437786.0,80504.0,101495.74972935166,10301387213.123188,0.9083743429834501,True
True,True,497,559,1.1224899598393574,93,False,False,True,False,1,False,,,,,,,,,,,,,,,,,,,True
