profile_pic,biography,follows_count,followed_by_count,ff_ratio,media_count,is_private,is_verified,is_business_account,is_joined_recently,highlight_reel_count,average_likes,max_likes,min_likes,std_likes,var_likes,skw_likes,average_comments,max_comments,min_comments,std_comments,var_comments,skw_comments,mean_time_between_posts,max_time_between_posts,min_time_between_posts,std_time_between_posts,var_time_between_posts,skw_time_between_posts,classification
True,False,755,630,0.833333,37,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,57,1437,24.775862,111,False,False,False,False,1,389.2,580,247,85.386865,7290.916667,0.304881,6.64,31,0,7.307986,53.406667,1.813769,171206.25,557657,10410,155201.405543,24087476282.630436,1.302734,True
True,True,2803,3797,1.354137,935,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,319,307,0.959375,66,False,False,False,False,14,28.16,70,10,12.772627,163.14,1.217708,0.96,3,0,1.059874,1.123333,0.294204,57976.041667,358928,71,80818.077319,6531561621.606884,2.333501,True
True,True,444,172,0.386517,4,False,False,False,False,1,28.5,37,21,6.608076,43.666667,0.252107,2,5,0,2.160247,4.666667,0.687243,139130.666667,336644,660,175601.365112,30835839429.333332,0.547865,False
True,False,590,1181,1.998308,122,False,False,True,False,1,320.76,441,127,79.894347,6383.106667,-0.445316,7.2,14,0,3.86221,14.916667,0.141725,1973111.5,15758043,92054,3376887.32462,11403368003180.695,3.177892,True
True,False,352,219,0.620397,27,False,False,False,False,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1485,4209,2.832436,698,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,186,182,0.973262,43,False,False,True,False,0,24.4,43,9,9.66523,93.416667,0.042672,3.2,11,0,3.175426,10.083333,0.95308,778258.708333,3805872,3971,925304.746709,856188874281.433,1.877542,True
True,True,1235,898,0.726537,200,False,False,False,False,14,58.92,111,25,20.788458,432.16,0.706127,2.96,18,0,3.758102,14.123333,2.670981,571706.166667,2070107,88468,486683.021811,236860363718.92755,1.524826,True
True,True,3128,38362,12.260147,533,False,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1130,5937,5.249337,367,False,False,True,False,19,530.88,1547,232,329.735793,108725.693333,1.886504,11.32,82,0,18.272748,333.893333,2.665621,651512.416667,7413585,5,1582473.929953,2504223738981.6445,3.539165,True
True,True,147,10692,72.243243,177,False,False,True,False,2,827.32,1724,355,357.770844,127999.976667,1.118323,18.4,66,4,16.170962,261.5,1.868705,788494.833333,2582927,67719,677455.971898,458946593860.5797,1.073673,True
True,True,6,176448,25206.857143,1925,False,True,True,False,14,1535.12,3570,473,798.412869,637463.11,1.037017,9.24,42,0,11.790816,139.023333,1.613798,14551.541667,56054,873,15838.030277,250843203.041667,1.635904,True
True,True,764,124081,162.197386,1692,False,False,False,False,0,2076.36,4895,391,1171.382512,1372136.99,0.465759,30.36,162,5,31.216822,974.49,3.133767,313488.166667,1633191,25907,329371.860021,108485822173.97101,2.770396,True
True,True,629,645,1.02381,62,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,770,1184,1.535668,597,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,948,4469,4.709168,513,False,False,False,False,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,7264,733,0.100895,143,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,308,256,0.828479,77,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,847,737,0.869104,1273,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1584,5452,3.439748,257,False,False,True,False,0,152.2,621,52,133.342916,17780.333333,2.570521,5.8,27,1,5.330729,28.416667,2.567696,1647079.958333,4181957,1851,1266045.784182,1602871927644.2156,0.409578,True
True,True,1279,191433,149.557031,2173,False,True,False,False,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,663,229798,346.081325,1485,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,746,1158099,1550.333333,1542,False,True,False,False,81,32222.8,68491,6322,17336.853578,300566492,0.183157,185.16,877,28,170.693849,29136.39,2.770953,86918.833333,193083,20157,43704.251071,1910061561.710145,0.808824,True
True,True,9,132749,13274.9,662,False,False,False,False,10,17112.76,29846,7003,4703.880643,22126493.106667,0.520895,98.48,493,24,105.239457,11075.343333,2.613495,32252.5,73469,6121,24934.306001,621719615.73913,0.523783,True
True,True,6989,11891,1.701144,1611,False,False,True,False,18,338.64,853,164,149.458155,22337.74,1.617783,3.52,12,0,3.754109,14.093333,0.827748,120008.041667,413293,32166,102200.131821,10444866944.302534,1.694637,True
True,False,482,1039,2.151139,151,False,False,False,False,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,2499,2354,0.9416,389,False,False,True,False,8,393.56,562,210,91.174777,8312.84,-0.114873,11.88,31,2,7.612052,57.943333,0.704575,1094292.125,4297454,260108,992269.546416,984598852744.0272,2.020462,True
True,True,654,671,1.024427,597,True,False,False,False,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1103,1456,1.318841,435,False,False,True,False,33,77.4,148,18,35.633552,1269.75,0.148272,3.68,15,0,4.784698,22.893333,1.473832,636493.458333,3886576,1032,809370.095653,655079951737.6503,2.851432,True
True,False,94,796,8.378947,0,False,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,1630,1786,1.095034,1639,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1,159456,79728,44,False,True,False,False,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,291,1798,6.157534,227,False,False,False,False,7,84.92,165,40,30.638919,938.743333,0.948715,1.04,5,0,1.485485,2.206667,1.253774,886423.083333,2075551,85176,624723.95596,390280021150.1666,0.473104,True
True,True,32,14064511,426197.30303,458,False,True,True,False,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,168,1039,6.147929,137,False,False,True,False,4,50.4,144,19,34.586847,1196.25,1.393323,1.52,7,0,2.347339,5.51,1.128394,272944.208333,982105,41844,221926.635228,49251431423.476456,1.441337,True
True,True,412,592,1.433414,121,False,False,True,False,0,118.84,162,87,21.921603,480.556667,0.209752,6.4,16,0,4.320494,18.666667,0.401165,813737.666667,2622818,221047,584615.187172,341774917072.23193,1.791887,True
True,True,0,52494,52494,398,False,False,True,False,2,13374.88,28695,5005,5384.966654,28997865.86,0.670932,73.68,279,3,64.235712,4126.226667,1.434784,122503.583333,266980,74420,62752.893623,3937925658.07971,1.382301,True
True,True,93,88,0.93617,4,False,False,False,False,1,16.25,24,5,8.655441,74.916667,-0.462771,3,9,0,4.082483,16.666667,1.018234,551387.666667,884164,164433,362911.3486,131704646942.33333,-0.268147,False
True,True,474,706,1.486316,142,False,False,True,False,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,709,399,0.561972,39,False,False,False,False,0,37.92,76,18,13.768684,189.576667,1.007891,2,5,0,1.5,2.25,0.226805,2326472.291667,13905767,15173,3153993.999922,9947678151542.041,2.239625,True
True,True,2601,660,0.253651,366,False,False,False,False,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,3378,16680,4.936372,1197,False,False,True,False,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,2299,2943,1.279565,437,False,False,True,False,5,99.28,508,14,114.546395,13120.876667,2.438407,0.68,4,0,1.029563,1.06,1.607052,175896,685428,10242,146264.023297,21393164511.130436,2.054043,True
True,True,274,68,0.247273,22,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,6,11593622,1656231.714286,5120,False,True,True,False,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,692,1014,1.463203,335,False,False,True,False,5,147.44,272,21,69.187595,4786.923333,-0.452432,4.96,43,0,8.423578,70.956667,3.862869,851291.5,1983091,97577,662539.285298,438958304562.95654,0.403036,True
True,True,162,239,1.466258,3,False,False,False,False,2,39.333333,56,21,17.559423,308.333333,-0.172801,1,2,0,1,1,0,6472567.5,12866485,78650,9042364.845195,81764361993612.5,0,True
True,True,562,7879,13.994671,223,False,False,True,False,8,387.04,912,113,184.575071,34067.956667,1.202248,11.16,31,0,7.403152,54.806667,0.898906,454421.125,1623897,77731,411017.226863,168935160777.7663,1.374877,True
True,True,680,13447158,19746.193833,2374,False,True,False,False,3,606077.04,1283586,208654,287008.327353,82373779970.12334,0.721987,7072.32,114231,944,22391.360294,501373015.81,4.649856,97178.916667,347956,11662,79209.728106,6274181026.688405,1.555476,True
True,False,1612,488,0.302542,307,False,False,False,False,1,13.96,26,4,4.782607,22.873333,0.267794,0.72,4,0,1.061446,1.126667,1.645084,357544.125,1570144,902,405612.435317,164521447684.02716,1.380256,True
True,True,866,475,0.547866,95,False,False,False,False,0,82.68,190,38,38.768243,1502.976667,1.408365,6.24,22,0,5.486954,30.106667,0.981172,4396317.25,34637107,23779,7383098.403183,54510142031082.71,3.194105,True
True,True,1372,1364,0.993445,800,False,False,True,False,7,102.68,211,30,43.104253,1857.976667,0.598664,1.44,6,0,1.709776,2.923333,1.431576,719880.041667,2593385,11136,699488.260085,489283825997.346,1.055378,True
True,False,638,644,1.007825,91,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,133,315,2.350746,66,False,False,False,False,0,11.12,34,2,7.321885,53.61,2.042596,0.32,3,0,0.748331,0.56,2.463719,1299118.625,10641103,17,2269602.601837,5151095970267.375,3.141853,True
True,True,600,582,0.968386,33,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,140,2570149,18228.007092,6974,False,True,True,False,37,23796.2,54259,7248,10234.47486,104744475.666667,1.02097,58,159,16,37.974772,1442.083333,0.983388,61069.25,229125,186,64620.104965,4175757965.673913,1.069338,True
True,False,1010,1003,0.992087,1950,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,335,373,1.110119,18,False,False,True,False,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,293,454,1.544218,65,False,False,True,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1392,690187,495.468055,879,False,False,True,False,7,50413.68,81823,22714,15539.422433,241473649.56,0.378362,580.08,1542,191,291.145284,84765.576667,1.603525,104634.458333,183306,79902,36174.306688,1308580464.346014,1.43463,True
True,True,892,43015,48.169093,213,False,False,True,False,0,207.32,775,70,163.053601,26586.476667,1.950449,5.56,23,0,5.61308,31.506667,1.259371,129606.75,1088935,8,270307.480667,73066134104.80435,2.416448,True
True,True,1892,2173,1.147913,1164,False,False,False,False,0,173.56,399,74,70.827302,5016.506667,1.635263,4.64,34,0,6.638775,44.073333,3.619952,1658968.041667,9231191,20326,2465922.635314,6080774443351.52,2.068088,True
True,False,533,236,0.441948,105,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,848,505,0.594817,642,False,False,False,False,1,25.92,57,11,11.586343,134.243333,0.96271,1.88,18,0,3.940389,15.526667,3.031385,306502.041667,1309230,943,299032.530705,89420454420.12862,1.620658,False
True,True,1,327728,163864,392,False,False,True,False,1,8956.64,22140,4059,4436.559627,19683061.323333,1.518776,134.08,583,32,123.279128,15197.743333,2.519276,328715.291667,2955259,64159,582898.543337,339770711824.4765,4.056672,True
True,True,4854,42734,8.80206,217,False,False,False,False,6,4419.48,12539,1031,2865.636842,8211874.51,1.510758,349.6,2072,56,483.081687,233367.916667,2.716705,4565055.875,29496717,87666,6509767.159751,42377068474167.766,2.823158,True
True,False,700,243,0.346648,165,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1132,53198,46.953222,206,False,True,True,False,2,3916.76,11678,1483,2027.146646,4109323.523333,2.386217,92.76,274,20,77.155838,5953.023333,1.296432,1223899.791667,6127154,36976,1528444.007656,2336141084538.085,2.06719,True
True,True,747,683,0.913102,270,False,False,False,False,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,794,1254,1.577358,480,False,False,True,False,7,95.96,179,72,22.48051,505.373333,2.05977,3.52,11,0,3.229035,10.426667,1.034612,480308.333333,1658820,100808,391725.099701,153448553735.44928,1.452785,True
True,True,1099,10087,9.17,131,False,False,False,False,8,738.04,1474,467,242.961842,59030.456667,1.417691,50.36,84,20,18.470427,341.156667,0.146279,263362,765846,84448,152438.08812,23237370709.739132,1.678585,True
True,True,834,482,0.577246,46,False,False,False,False,6,56.88,148,21,27.872208,776.86,1.6716,1.56,7,0,1.938212,3.756667,1.449263,2517026.041667,10213370,56982,2818634.658803,7944701339805.26,1.485353,True
True,False,294,313,1.061017,27,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,35,196987,5471.861111,1497,False,False,True,False,2,9181.48,19492,3349,4341.500673,18848628.093333,0.718224,30.76,185,1,39.000299,1521.023333,2.921899,12237.416667,57969,3549,15676.286983,245745973.557971,2.274464,True
True,True,210,370,1.753555,8,False,False,False,False,4,77.375,119,29,35.672869,1272.553571,0.000145,6.75,16,0,6.204837,38.5,0.289125,5830525.428571,13112690,359997,4902765.82906,24037112774598.62,0.400764,True
True,False,183,282,1.532609,90,False,False,True,False,0,21.92,33,11,6.337192,40.16,0.087446,0.08,1,0,0.276887,0.076667,3.096281,406852.666667,1633644,86098,405063.229251,164076219691.0145,2.37351,True
True,False,662,179,0.269985,232,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,326,1479,4.522936,79,False,False,True,False,2,58.08,109,22,22.95089,526.743333,0.481906,2.12,6,0,1.78699,3.193333,0.531839,1389586.625,7779864,68,2422178.373756,5866948074289.375,1.730192,True
True,False,307,329,1.068182,36,False,False,False,False,1,35.56,58,13,12.942437,167.506667,-0.179842,1.24,7,0,1.899123,3.606667,1.585251,4029037.791667,25050188,264197,5462684.143568,29840918052389.824,2.626718,True
True,False,471,195,0.413136,5,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,622,1342,2.154093,190,False,False,True,False,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,142,121,0.846154,1,False,False,False,False,0,15,15,15,NaN,NaN,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,585,5216,8.901024,166,False,False,False,False,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,634,153598,241.886614,2848,False,True,True,False,6,2855.04,8794,753,2237.21649,5005137.623333,1.315323,19.84,89,2,22.233008,494.306667,1.908045,43838.791667,226313,5287,50405.434088,2540707785.563406,2.04419,True
True,True,998,510,0.510511,1249,False,False,False,False,2,20.52,50,10,8.51528,72.51,1.712949,1.24,4,0,1.267544,1.606667,0.540651,194028.5,774223,153,202012.856737,40809194287.13043,1.548621,True
True,True,860,768,0.891986,545,False,False,False,False,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,372,1895,5.080429,34,False,False,True,False,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,866,471,0.543253,202,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,238,51,0.213389,4,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,False,145,145,0.993151,22,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,False,137,397,2.876812,55,False,False,False,False,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,835,1185,1.417464,924,False,False,False,False,3,76.12,145,40,27.692237,766.86,1.075517,4.76,13,2,2.278157,5.19,2.244433,475242.375,3389641,20,893907.376722,799070398157.7228,2.37192,True
True,True,1923,6256,3.251559,129,False,False,True,False,18,62.6,216,15,41.490963,1721.5,2.117228,0.6,7,0,1.5,2.25,3.43231,270029.416667,860108,99,233658.930711,54596495900.94927,0.683493,True
True,False,312,243,0.776358,10,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,490,203,0.413442,21,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,429,1691,3.932558,651,False,False,True,False,31,105.6,179,45,40.519543,1641.833333,0.32804,2.12,7,0,2.223361,4.943333,0.635505,205399.583333,532788,30953,157473.681618,24797960402.340576,0.824985,True
True,False,398,313,0.784461,23,False,False,False,False,0,35.347826,61,10,13.199892,174.237154,0.079602,1.565217,6,0,1.532262,2.347826,1.463249,2349483.045455,15695114,1157,4177258.109024,17449485309405.38,2.532889,True
True,True,1892,22860,12.07607,913,False,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1183,607979,513.495777,3739,False,True,False,False,10,16600,34001,6431,6714.269599,45081416.25,0.903735,122.92,358,24,71.233138,5074.16,1.592947,86915.291667,181393,17073,36417.185674,1326211412.389493,0.959774,True
True,True,676,56794,83.890694,156,False,True,True,False,0,4245.08,17354,425,4517.11629,20404339.576667,1.722325,265.12,1554,14,410.99689,168918.443333,1.964458,1198990.541667,3436088,113470,909334.088576,826888484646.8677,0.911421,True
True,True,229,434,1.886957,366,False,False,False,False,1,29.44,71,15,14.186496,201.256667,1.423519,0.4,4,0,1.118034,1.25,2.446494,656791.291667,9685840,28,2029933.58256,4120630349603.868,3.940768,True
True,True,489,992,2.02449,338,False,False,True,False,11,112.64,194,47,41.871709,1753.24,0.262234,1.68,4,0,1.676305,2.81,0.411332,564284.041667,1963831,160711,416344.703733,173342912326.3895,1.885023,True
True,False,1142,6049,5.292213,671,False,False,True,False,13,215.4,287,117,50.056635,2505.666667,-0.432753,3.24,18,0,4.095526,16.773333,2.245788,230639.708333,526952,52931,146963.187609,21598178512.12862,0.566148,True
True,True,239,678,2.825,0,False,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,430,18060,41.902552,626,False,False,True,False,3,1238.36,2998,508,495.282401,245304.656667,1.966182,9.4,63,1,12.10716,146.583333,3.693645,1259539.333333,3345198,170329,934583.708133,873446707507.0145,0.550675,True
True,True,863,1593,1.84375,121,False,False,False,False,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,95,471,4.90625,2,False,False,False,False,0,18,20,16,2.828427,8,0,0,0,0,0,0,0,1067651,1067651,1067651,NaN,NaN,0,False
True,True,379,1205,3.171053,49,True,False,False,False,0,255.12,475,132,80.862703,6538.776667,0.587555,21.92,45,4,12.030932,144.743333,0.35922,3430008.375,12432499,343312,2956376.013875,8740159135414.94,1.436364,True
True,True,1104,474,0.428959,538,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,433,1634,3.764977,52,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,291,116665,399.537671,1491,False,False,False,False,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,62,744794,11822.126984,3291,False,False,True,False,7,48217.24,84396,14685,18415.172984,339118596.023333,0.460311,155.4,1112,23,230.614035,53182.833333,3.308773,45976.583333,90212,4602,26391.302114,696500827.297101,-0.042732,True
True,False,691,603,0.871387,41,False,False,False,False,0,39.4,110,6,22.505555,506.5,1.142724,1.36,13,0,2.690725,7.24,3.431986,5206507.875,23927367,92,7231548.236192,52295289892374.984,1.630013,True
True,True,347,794,2.281609,116,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,7158,9758,1.36304,1394,False,False,True,False,3,1198.44,2049,788,298.584031,89152.423333,0.774734,111.2,219,26,50.79206,2579.833333,0.097039,194101.708333,434368,2444,128664.215072,16554480240.128624,0.320745,True
True,False,91,101,1.097826,49,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,386,141,0.364341,204,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1339,1914,1.428358,3355,False,False,False,False,65,9.52,20,2,5.767148,33.26,0.456314,0.6,4,0,1.118034,1.25,1.935286,37163.25,181779,394,52092.028408,2713579423.673913,1.579676,True
True,True,774,602,0.776774,321,False,False,False,False,2,78.52,108,40,16.75092,280.593333,-0.254836,3.4,27,0,5.619905,31.583333,3.124907,1364406.916667,4226690,24241,960569.041787,922692884039.471,1.108168,True
True,True,1707,281923,165.060304,2074,False,True,True,False,6,4777.2,19786,431,3960.989386,15689436.916667,2.404602,13.88,82,2,17.424408,303.61,2.785062,50390.166667,91900,6440,34637.897364,1199783933.797101,-0.223869,True
True,False,212,203,0.953052,46,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,435,39356,90.266055,906,False,False,False,False,14,2645.08,5561,435,1245.055619,1550163.493333,0.528668,23,116,0,28.753261,826.75,2.419942,32308.916667,74366,7921,22580.983467,509900814.34058,0.471285,True
True,True,897,9334,10.394209,694,False,False,True,False,6,941.08,1487,445,294.601131,86789.826667,0.180452,29.16,65,3,16.816857,282.806667,0.551719,423896.833333,6227561,37823,1244089.853101,1547759562588.5798,4.495714,True
True,True,693,131,0.188761,84,False,False,False,False,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,482,934,1.933747,92,False,False,True,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,656,736,1.120244,34,False,False,True,False,0,70.88,185,18,54.381615,2957.36,0.944758,3.52,9,0,3.216105,10.343333,0.659942,5821737.75,44599732,66134,9185587.239337,84375012931478.62,3.339671,True
True,True,783,638,0.813776,46,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,584,1613,2.757265,1323,False,False,False,False,32,79.44,141,49,20.449287,418.173333,1.177483,3.88,13,0,3.574446,12.776667,0.977196,201357.041667,431815,84411,96255.318778,9265086393.085144,1.014656,True
True,True,432,585,1.351039,239,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,301,562,1.860927,384,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1236,4704,3.802749,1120,False,False,False,False,9,151.8,312,74,72.513217,5258.166667,1.233867,4.72,30,0,6.810042,46.376667,2.310379,854619.166667,3395879,259,1030963.387475,1062885506314.7537,1.185306,True
